ticker,company,cik
SUGP,SU Group Holdings Limited Ordinary Shares,1969863.0
SUIG,Sui Group Holdings Limited Common Stock,1425355.0
SUIS,Canary Staked SUIS ETF Shares of Beneficial Interest,2060703.0
SUNE,SUNation Energy Inc. Common Stock,22701.0
SUNS,Sunrise Realty Trust Inc. Common Stock,2012706.0
SUPN,Supernus Pharmaceuticals Inc. Common Stock,1356576.0
SUPX,SuperX AI Technology Limited Ordinary Shares,1897087.0
SURG,SurgePays Inc. Common Stock,1392694.0
SUUN,PowerBank Corporation Common Stock,2011053.0
SVAC,Spring Valley Acquisition Corp. III Class A Ordinary Shares,2074850.0
SVACU,Spring Valley Acquisition Corp. III Unit,2074850.0
SVACW,Spring Valley Acquisition Corp. III Warrant,2074850.0
SVAQ,Silicon Valley Acquisition Corp. Class A Ordinary Shares,2085659.0
SVAQU,Silicon Valley Acquisition Corp. Units,2085659.0
SVAQW,Silicon Valley Acquisition Corp. Warrants,2085659.0
SVC,Service Properties Trust Common Stock,945394.0
SVCC,Stellar V Capital Corp. Class A Ordinary Shares,2033593.0
SVCO,Silvaco Group Inc. Common Stock,1943289.0
SVIV,Spring Valley Acquisition Corp. IV Class A Ordinary Shares,2098242.0
SVIVU,Spring Valley Acquisition Corp. IV Units,2098242.0
SVIVW,Spring Valley Acquisition Corp. IV Warrants,
SVRA,Savara Inc. Common Stock,1160308.0
SVRE,SaverOne 2014 Ltd. American Depositary Shares,1894693.0
SVREW,SaverOne 2014 Ltd. Warrant,1894693.0
SVRN,OceanPal Inc. Common Stock,1869467.0
SWAG,Stran & Company Inc. Common Stock,1872525.0
SWAGW,Stran & Company Inc. Warrant,1872525.0
SWBI,Smith & Wesson Brands Inc. Common Stock,1092796.0
SWIM,Latham Group Inc. Common Stock,1833197.0
SWKH,SWK Holdings Corporation Common Stock,1089907.0
SWKHL,SWK Holdings Corporation 9.00% Senior Notes due 2027,1089907.0
SWKS,Skyworks Solutions Inc. Common Stock,4127.0
SWVL,Swvl Holdings Corp Class A Common Shares,1875609.0
SWVLW,Swvl Holdings Corp Warrant,1875609.0
SXTC,China SXT Pharmaceuticals Inc. Ordinary Shares,1723980.0
SXTP,60 Degrees Pharmaceuticals Inc. Common Stock,1946563.0
SXTPW,60 Degrees Pharmaceuticals Inc. Warrant,1946563.0
SY,So-Young International Inc. American Depository Shares,1758530.0
SYBT,Stock Yards Bancorp Inc. Common Stock,835324.0
SYM,Symbotic Inc. Class A Common Stock,1837240.0
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,817720.0
SYPR,Sypris Solutions Inc. Common Stock,864240.0
SYRE,Spyre Therapeutics Inc. Common Stock,1636282.0
SZZL,Sizzle Acquisition Corp. II Class A ordinary shares,2030663.0
SZZLR,Sizzle Acquisition Corp. II Right,2030663.0
TACH,Titan Acquisition Corp. Class A Ordinary Shares,2009183.0
TACHW,Titan Acquisition Corp. Warrants,2009183.0
TACO,Berto Acquisition Corp. Ordinary Shares,2033122.0
TACOU,Berto Acquisition Corp. Unit,2033122.0
TACOW,Berto Acquisition Corp. Warrant,2033122.0
TACT,TransAct Technologies Incorporated Common Stock,1017303.0
TALK,Talkspace Inc. Common Stock,1803901.0
TALKW,Talkspace Inc. Warrant,1803901.0
TANH,Tantech Holdings Ltd. Class A Common Shares,1588084.0
TAOP,Taoping Inc. Ordinary Shares,1552670.0
TAOX,Tao Synergies Inc. Common Stock,1571934.0
TARA,Protara Therapeutics Inc.  Common Stock,1359931.0
TARS,Tarsus Pharmaceuticals Inc. Common Stock,1819790.0
TASK,TaskUs Inc. Class A Common Stock,1829864.0
TATT,TAT Technologies Ltd. Ordinary Shares,808439.0
TAVI,Tavia Acquisition Corp. Ordinary Shares,2020385.0
TAVIR,Tavia Acquisition Corp. Right,2020385.0
TAYD,Taylor Devices Inc. Common Stock,96536.0
TBBK,The Bancorp Inc Common Stock,1295401.0
TBCH,Turtle Beach Corporation Common Stock,1493761.0
TBH,Brag House Holdings Inc. Common Stock,1903595.0
TBHC,The Brand House Collective Inc. Common Stock,1056285.0
TBLA,Taboola.com Ltd. Ordinary Shares,1840502.0
TBLAW,Taboola.com Ltd. Warrant,1840502.0
TBLD,Thornburg Income Builder Opportunities Trust Common Stock,1820378.0
TBMC,Trailblazer Merger Corporation I Class A Common Stock,1934945.0
TBMCR,Trailblazer Merger Corporation I Rights,1934945.0
TBPH,Theravance Biopharma Inc. Ordinary Shares,1583107.0
TBRG,TruBridge Inc. Common Stock,1169445.0
TC,Token Cat Limited American Depositary Shares,1743340.0
TCBI,Texas Capital Bancshares Inc. Common Stock,1077428.0
TCBIO,Texas Capital Bancshares Inc. Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B,1077428.0
TCBK,TriCo Bancshares Common Stock,356171.0
TCBS,Texas Community Bancshares Inc. Common Stock,1849466.0
TCMD,Tactile Systems Technology Inc. Common Stock,1027838.0
TCOM,Trip.com Group Limited American Depositary Shares,1269238.0
TCPC,BlackRock TCP Capital Corp. Common Stock,1370755.0
TCRT,Alaunos Therapeutics Inc. Common Stock,1107421.0
TCRX,TScan Therapeutics Inc. Common Stock,1783328.0
TCX,Tucows Inc. Class A Common Stock,909494.0
TDAC,Translational Development Acquisition Corp. Ordinary Shares,1926599.0
TDACW,Translational Development Acquisition Corp. Warrants,1926599.0
TDIC,Dreamland Limited Class A Ordinary Shares,2041338.0
TDOG,21Shares Dogecoin ETF Common Shares of Beneficial Interest,2064314.0
TDOT,21shares Polkadot ETF Shares of Beneficial Interest,
TDTH,Trident Digital Tech Holdings Ltd American Depository Shares,1983550.0
TDUP,ThredUp Inc. Class A Common Stock,1484778.0
TDWD,Tailwind 2.0 Acquisition Corp. Class A Ordinary Shares,2076616.0
TDWDR,Tailwind 2.0 Acquisition Corp. Rights,2076616.0
TDWDU,Tailwind 2.0 Acquisition Corp. Unit,2076616.0
TEAD,Teads Holding Co. Common Stock,1454938.0
TEAM,Atlassian Corporation Class A Common Stock,1650372.0
TECH,Bio-Techne Corp Common Stock,842023.0
TECX,Tectonic Therapeutic Inc. Common Stock,1681087.0
TELA,TELA Bio Inc. Common Stock,1561921.0
TELO,Telomir Pharmaceuticals Inc. Common Stock,1971532.0
TEM,Tempus AI Inc. Class A Common Stock,1717115.0
TENB,Tenable Holdings Inc. Common Stock,1660280.0
TENX,Tenax Therapeutics Inc. Common Stock,34956.0
TER,Teradyne Inc. Common Stock,97210.0
TERN,Terns Pharmaceuticals Inc. Common Stock,1831363.0
TFSL,TFS Financial Corporation Common Stock,1381668.0
TGHL,The GrowHub Limited Class A Ordinary Shares,2024114.0
TGL,Treasure Global Inc. Common Stock,1905956.0
TGTX,TG Therapeutics Inc. Common Stock,1001316.0
TH,Target Hospitality Corp. Common Stock,1712189.0
THCH,TH International Limited Ordinary shares,1877333.0
THFF,First Financial Corporation Common Stock,714562.0
THH,TryHard Holdings Limited Ordinary Shares,2044241.0
THRM,Gentherm Inc Common Stock,903129.0
THRY,Thryv Holdings Inc. Common Stock,1556739.0
TIGO,Millicom International Cellular S.A. Common Stock,912958.0
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,1756699.0
TIL,Instil Bio Inc. Common Stock,1789769.0
TILE,Interface Inc. Common Stock,715787.0
TIPT,Tiptree Inc. Common Stock,1393726.0
TITN,Titan Machinery Inc. Common Stock,1409171.0
TIVC,Tivic Health Systems Inc. Common Stock,1787740.0
TJGC,TJGC Group Limited Ordinary Shares,1969928.0
TKLF,Tokyo Lifestyle Co. Ltd. American Depositary Shares,1836242.0
TKNO,Alpha Teknova Inc. Common Stock,1850902.0
TLF,Tandy Leather Factory Inc. Common Stock,909724.0
TLIH,Ten-League International Holdings Limited Ordinary Shares,1982012.0
TLN,Talen Energy Corporation Common Stock,1622536.0
TLNC,Talon Capital Corp. Class A Ordinary Shares,2073340.0
TLNCU,Talon Capital Corp. Units,2073340.0
TLNCW,Talon Capital Corp. Warrants,2073340.0
TLPH,Talphera Inc. Common Stock,1427925.0
TLRY,Tilray Brands Inc. Common Stock,1731348.0
TLS,Telos Corporation Common Stock,320121.0
TLSA,Tiziana Life Sciences Ltd. Common Shares,1723069.0
TLSI,TriSalus Life Sciences Inc. Common Stock,1826667.0
TLSIW,TriSalus Life Sciences Inc. Warrant,1826667.0
TLX,Telix Pharmaceuticals Limited American Depositary Shares,2007191.0
TMC,TMC the metals company Inc. Common Stock,1798562.0
TMCI,Treace Medical Concepts Inc. Common Stock,1630627.0
TMCWW,TMC the metals company Inc. Warrants,1798562.0
TMDX,TransMedics Group Inc. Common Stock,1756262.0
TMTSU,Spartacus Acquisition Corp. II Unit,2097364.0
TMUS,T-Mobile US Inc. Common Stock,1283699.0
TMUSI,T-Mobile US Inc. 5.500% Senior Notes due June 2070,1283699.0
TMUSL,T-Mobile US Inc. 6.250% Senior Notes due 2069,1283699.0
TMUSZ,T-Mobile US Inc. 5.500% Senior Notes due March 2070,1283699.0
TNDM,Tandem Diabetes Care Inc. Common Stock,1438133.0
TNGX,Tango Therapeutics Inc.,1819133.0
TNMG,TNL Mediagene Ordinary Shares,2013186.0
TNON,Tenon Medical Inc. Common Stock,1560293.0
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,1430306.0
TNYA,Tenaya Therapeutics Inc. Common Stock,1858848.0
TOI,The Oncology Institute Inc. Common Stock,1799191.0
TOMZ,TOMI Environmental Solutions Inc. Common Stock,314227.0
TONX,TON Strategy Company Common Stock,1566610.0
TOP,TOP Financial Group Limited Class A Ordinary Shares,1848275.0
TORO,Toro Corp. Common Stock,1941131.0
TOUR,Tuniu Corporation American Depositary Shares,1597095.0
TOWN,TowneBank Common Stock,
TOYO,TOYO Co. Ltd Ordinary Shares,1985273.0
TPCS,TechPrecision Corporation Common stock,1328792.0
TPG,TPG Inc. Class A Common Stock,1880661.0
TPGXL,TPG Operating Group II L.P. 6.950% Fixed-Rate Junior Subordinated Notes due 2064,1880661.0
TPST,Tempest Therapeutics Inc. Common Stock,1544227.0
TRAW,Traws Pharma Inc. Common Stock,1130598.0
TRDA,Entrada Therapeutics Inc. Common Stock,1689375.0
TREE,LendingTree Inc. Common Stock,1434621.0
TRGSU,TRG Latin America Acquisitions Corp. Units,2098780.0
TRI,Thomson Reuters Corporation Common Shares,1075124.0
TRIB,Trinity Biotech plc American Depositary Shares,888721.0
TRIN,Trinity Capital Inc. Common Stock,1786108.0
TRINI,Trinity Capital Inc. 7.875% Notes Due 2029,1786108.0
TRINZ,Trinity Capital Inc. 7.875% Notes due 2029,1786108.0
TRIP,TripAdvisor Inc. Common Stock,1526520.0
TRMB,Trimble Inc. Common Stock,864749.0
TRMD,TORM plc Class A Common Stock,1655891.0
TRMK,Trustmark Corporation Common Stock,36146.0
TRNR,Interactive Strength Inc. Common Stock,1785056.0
TRNS,Transcat Inc. Common Stock,99302.0
TRON,Tron Inc. Common Stock,1956744.0
TROO,TROOPS Inc. Ordinary Shares,1412095.0
TROW,T. Rowe Price Group Inc. Common Stock,1113169.0
TRS,TriMas Corporation Common Stock,842633.0
TRSG,Tungray Technologies Inc Class A Ordinary Shares,1943444.0
TRST,TrustCo Bank Corp NY Common Stock,357301.0
TRUG,TruGolf Holdings Inc. Class A Common Stock,1857086.0
TRUP,Trupanion Inc. Common Stock,1371285.0
TRVG,trivago N.V. American Depositary Shares,1683825.0
TRVI,Trevi Therapeutics Inc. Common Stock,1563880.0
TSAT,Telesat Corporation Class A Common Shares and Class B Variable Voting Shares,1845840.0
TSBK,Timberland Bancorp Inc. Common Stock,1046050.0
TSCO,Tractor Supply Company Common Stock,916365.0
TSEM,Tower Semiconductor Ltd. Ordinary Shares,928876.0
TSHA,Taysha Gene Therapies Inc. Common Stock,1806310.0
TSLA,Tesla Inc. Common Stock,1318605.0
TSSI,TSS Inc. Common Stock,1320760.0
TSUI,21shares Sui ETF Common Shares of Beneficial Interest Shares,2061626.0
TTAN,ServiceTitan Inc. Class A Common Stock,1638826.0
TTD,The Trade Desk Inc. Class A Common Stock,1671933.0
TTEC,TTEC Holdings Inc. Common Stock,1013880.0
TTEK,Tetra Tech Inc. Common Stock,831641.0
TTGT,TechTarget Inc. Common Stock,2018064.0
TTMI,TTM Technologies Inc. Common Stock,1116942.0
TTRX,Turn Therapeutics Inc. Common Stock,2023016.0
TTWO,Take-Two Interactive Software Inc. Common Stock,946581.0
TULP,Bloomia Holdings Inc. Common Stock,875355.0
TURB,Turbo Energy S.A. American Depositary Shares,1963439.0
TUSK,Mammoth Energy Services Inc. Common Stock,1679268.0
TVA,Texas Ventures Acquisition III Corp Class A Ordinary Share,2033991.0
TVACW,Texas Ventures Acquisition III Corp Warrants,2033991.0
TVAI,Thayer Ventures Acquisition Corporation II Class A Ordinary Shares,1872228.0
TVAIU,Thayer Ventures Acquisition Corporation II Unit,1872228.0
TVGN,Tevogen Bio Holdings Inc. Common Stock,1860871.0
TVGNW,Tevogen Bio Holdings Inc. Warrant,1860871.0
TVRD,Tvardi Therapeutics Inc. Common Stock,1346830.0
TVTX,Travere Therapeutics Inc. Common Stock,1438533.0
TW,Tradeweb Markets Inc. Class A Common Stock,1758730.0
TWAV,TaoWeave Inc. Common Stock,746210.0
TWFG,TWFG Inc. Class A Common Stock,2007596.0
TWG,Top Wealth Group Holding Limited Class A Ordinary Shares,1978057.0
TWIN,Twin Disc Incorporated Common Stock,100378.0
TWLV,Twelve Seas Investment Company III Class A Ordinary Shares,2052243.0
TWLVR,Twelve Seas Investment Company III Rights,2052243.0
TWLVU,Twelve Seas Investment Company III Units,2052243.0
TWST,Twist Bioscience Corporation Common Stock,1581280.0
TXG,10x Genomics Inc. Class A Common Stock,1770787.0
TXMD,TherapeuticsMD Inc. Common Stock,25743.0
TXN,Texas Instruments Incorporated Common Stock,97476.0
TXRH,Texas Roadhouse Inc. Common Stock,1289460.0
TYGO,Tigo Energy Inc. Common Stock,1855447.0
TYRA,Tyra Biosciences Inc. Common Stock,1863127.0
TZOO,Travelzoo Common Stock,1133311.0
UAL,United Airlines Holdings Inc. Common Stock,100517.0
UBCP,United Bancorp Inc. Common Stock,731653.0
UBFO,United Security Bancshares Common Stock,1137547.0
UBSI,United Bankshares Inc. Common Stock,729986.0
UBXG,U-BX Technology Ltd. Class A Ordinary Shares,1888525.0
UCAR,U Power Limited Class A Ordinary Shares,1939780.0
UCL,uCloudlink Group Inc. American Depositary Shares,1775898.0
UCTT,Ultra Clean Holdings Inc. Common Stock,1275014.0
UDMY,Udemy Inc. Common Stock,1607939.0
UEIC,Universal Electronics Inc. Common Stock,101984.0
UFCS,United Fire Group Inc. Common Stock,101199.0
UFG,Uni-Fuels Holdings Limited Class A Ordinary Shares,2021688.0
UFPI,UFP Industries Inc. Common Stock,912767.0
UFPT,UFP Technologies Inc. Common Stock,914156.0
UG,United-Guardian Inc. Common Stock,101295.0
UGRO,urban-gro Inc. Common Stock,1706524.0
UHG,United Homes Group Inc Class A Common Stock,1830188.0
UHGWW,United Homes Group Inc. Warrant,1830188.0
UK,Ucommune International Ltd Ordinary Shares,1821424.0
ULBI,Ultralife Corporation Common Stock,875657.0
ULCC,Frontier Group Holdings Inc. Common Stock,1670076.0
ULH,Universal Logistics Holdings Inc. Common Stock,1308208.0
ULTA,Ulta Beauty Inc. Common Stock,1403568.0
ULY,Urgent.ly Inc. Common Stock,1603652.0
UMBF,UMB Financial Corporation Common Stock,101382.0
UMBFO,UMB Financial Corporation Depositary Shares Each Representing a 1/400th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series B,101382.0
UNB,Union Bankshares Inc. Common Stock,706863.0
UNCY,Unicycive Therapeutics Inc. Common Stock,1766140.0
UNIT,Uniti Group Inc. Common Stock,2020795.0
UNTY,Unity Bancorp Inc. Common Stock,920427.0
UOKA,MDJM LTD Class A Ordinary Shares,1741534.0
UONE,Urban One Inc. Class A Common Stock,1041657.0
UONEK,Urban One Inc. Class D Common Stock,1041657.0
UPB,Upstream Bio Inc. Common Stock,2022626.0
UPBD,Upbound Group Inc. Common Stock,933036.0
UPC,Universe Pharmaceuticals Inc. Class A Ordinary Shares,1809616.0
UPLD,Upland Software Inc. Common Stock,1505155.0
UPST,Upstart Holdings Inc. Common stock,1647639.0
UPWK,Upwork Inc. Common Stock,1627475.0
UPXI,Upexi Inc. Common Stock,1775194.0
URBN,Urban Outfitters Inc. Common Stock,912615.0
URGN,UroGen Pharma Ltd. Ordinary Shares,1668243.0
UROY,Uranium Royalty Corp. Common Stock,1711570.0
USAR,USA Rare Earth Inc. Class A Common Stock,1970622.0
USAU,U.S. Gold Corp. Common Stock,27093.0
USCB,USCB Financial Holdings Inc. Class A Common Stock,1901637.0
USEA,United Maritime Corporation Common Stock,1912847.0
USEG,U.S. Energy Corp. Common Stock (DE),101594.0
USGO,U.S. GoldMining Inc. Common stock,1947244.0
USGOW,U.S. GoldMining Inc. Warrant,1947244.0
USIO,Usio Inc. Common Stock,1088034.0
USLM,United States Lime & Minerals Inc. Common Stock,82020.0
UTHR,United Therapeutics Corporation Common Stock,1082554.0
UTMD,Utah Medical Products Inc. Common Stock,706698.0
UTSI,UTStarcom Holdings Corp. Ordinary Shares,1030471.0
UVSP,Univest Financial Corporation Common Stock,102212.0
UXIN,Uxin Limited ADS,1729173.0
UYSC,UY Scuti Acquisition Corp. Ordinary Shares,2036973.0
UYSCR,UY Scuti Acquisition Corp. Rights,2036973.0
UYSCU,UY Scuti Acquisition Corp. Units,2036973.0
VABK,Virginia National Bankshares Corporation Common Stock,1572334.0
VACH,Voyager Acquisition Corp Class A Ordinary Shares,2006815.0
VACHW,Voyager Acquisition Corp Warrants,2006815.0
VALN,Valneva SE American Depositary Shares,1836564.0
VALU,Value Line Inc. Common Stock,717720.0
VANI,Vivani Medical Inc. Common Stock (DE),1266806.0
VAVX,VanEck Avalanche ETF Common Shares of Beneficial Interest,2060717.0
VBIX,Viewbix Inc. Common Stock,797542.0
VBNK,VersaBank Common Shares,1690639.0
VC,Visteon Corporation Common Stock,1111335.0
VCEL,Vericel Corporation Common Stock,887359.0
VCIC,Vine Hill Capital Investment Corp. Class A Ordinary Shares,2025396.0
VCICU,Vine Hill Capital Investment Corp. Unit,2025396.0
VCICW,Vine Hill Capital Investment Corp. Warrant,2025396.0
VCIG,VCI Global Limited Ordinary Share,1930510.0
VCTR,Victory Capital Holdings Inc. Class A Common Stock,1570827.0
VCYT,Veracyte Inc. Common Stock,1384101.0
VECO,Veeco Instruments Inc. Common Stock,103145.0
VEEA,Veea Inc. Common Stock,1840317.0
VEEAW,Veea Inc. Warrant,1840317.0
VEEE,Twin Vee PowerCats Co. Common Stock,1855509.0
VELO,Velo3D Inc. Common stock,1825079.0
VEON,VEON Ltd. ADS,1468091.0
VERA,Vera Therapeutics Inc. Class A Common Stock,1831828.0
VERI,Veritone Inc. Common Stock,1615165.0
VERU,Veru Inc. Common Stock,863894.0
VERX,Vertex Inc. Class A Common Stock,1806837.0
VFF,Village Farms International Inc. Common Shares,1584549.0
VFS,VinFast Auto Ltd. Ordinary Shares,1913510.0
VFSWW,VinFast Auto Ltd. Warrant,1913510.0
VGAS,Verde Clean Fuels Inc. Class A Common Stock,1841425.0
VGASW,Verde Clean Fuels Inc. Warrant,1841425.0
VHC,VirnetX Holding Corp Common Stock,1082324.0
VHCP,Vine Hill Capital Investment Corp. II Class A Ordinary Shares,2086264.0
VHCPU,Vine Hill Capital Investment Corp. II Units,2086264.0
VHCPW,Vine Hill Capital Investment Corp. II Warrants,2086264.0
VHUB,VenHub Global Inc. Common Stock,1972234.0
VIASP,Via Renewables Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,1606268.0
VIAV,Viavi Solutions Inc. Common Stock,912093.0
VICR,Vicor Corporation Common Stock,751978.0
VINP,Vinci Compass Investments Ltd. Class A Common Shares,1826286.0
VIOT,Viomi Technology Co. Ltd American Depositary Shares,1742770.0
VIR,Vir Biotechnology Inc. Common Stock,1706431.0
VIRC,Virco Manufacturing Corporation Common Stock,751365.0
VISN,Vistance Networks Inc. Common Stock,1517228.0
VITL,Vital Farms Inc. Common Stock,1579733.0
VIVS,VivoSim Labs Inc. Common Stock,1497253.0
VKTX,Viking Therapeutics Inc. Common Stock,1607678.0
VLGEA,Village Super Market Inc. Class A Common Stock,103595.0
VLY,Valley National Bancorp Common Stock,714310.0
VLYPN,Valley National Bancorp 8.250% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series C,714310.0
VLYPO,Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series B,714310.0
